wkt_geom,SR_Pcode,St_Rgn,D_Pcode,District,TS_Pcode,Township,VT_Pcode,VT,Vill_Pcode,Village,Vill_MMR4,AltVlg_Eng,AltVlg_Mya,Longitude,Latitude,Source,PCode_V
Point (96.19259643554690342 24.45509910583500002),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021040,Nar Khwin Kyin,174488,Nar Khwin Kyin,နားခွင်းကျင်,,,96.19259644,24.45509911,GAD,9.3
Point (96.11109924316410513 24.17493057250980115),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021002,Nat Ma Hoke,174373,Kan Ni,ကမ်းနီ,,,96.11109924,24.17493057,GAD,9.3
Point (96.11947631835940342 24.19224929809569957),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021002,Nat Ma Hoke,174372,Nat Ma Hoke Gyi,နတ်မဟုတ်ကြီး,,,96.11947632,24.1922493,GAD,9.3
Point (96.11007690429690342 24.20886993408199928),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021002,Nat Ma Hoke,174371,Nat Ma Hoke Ka Lay,နတ်မဟုတ်ကလေး,,,96.1100769,24.20886993,GAD,9.3
Point (96.01175689697269888 24.15133094787600143),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021014,Nat Yae Twin,174425,Nat Yae Twin,နတ်ရေတွင်း,,,96.0117569,24.15133095,GAD,9.3
Point (96.00038146972660513 24.13232994079589844),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021014,Nat Yae Twin,174426,Par Awt,ပါအော့,,,96.00038147,24.13232994,GAD,9.3
Point (95.99476623535160513 24.10449028015139916),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021014,Nat Yae Twin,174427,Thea Chaung,သဲချောင်း,,,95.99476624,24.10449028,GAD,9.3
Point (96.04976654052730112 23.98938941955569959),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021019,Nyaung Kone,174438,Aik Ma,အိုက်မ,,,96.04976654,23.98938942,GAD,9.3
Point (96.05747985839839487 23.998460769653299),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021019,Nyaung Kone,174437,Bu Da Let,ဗုဓလက်,,,96.05747986,23.99846077,GAD,9.3
Point (96.04696655273440342 23.99945068359379974),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021019,Nyaung Kone,174436,Nyaung Kone,ညောင်ကုန်း,,,96.04696655,23.99945068,GAD,9.3
Point (96.07453918457029829 24.09885025024410155),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021012,Oke Shit Kone,174418,Oke Shit Kone,အုပ်ရှစ်ကုန်း,,,96.07453918,24.09885025,GAD,9.3
Point (96.05603790283200283 24.11465072631839845),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021012,Oke Shit Kone,174420,Set Taw Kone,စက်တောကုန်း,,,96.0560379,24.11465073,GAD,9.3
Point (96.07080841064450283 24.10556983947749998),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021012,Oke Shit Kone,174419,Thit Pon Lwin,သစ်ပုံလွင်,,,96.07080841,24.10556984,GAD,9.3
Point (96.19399261474609375 24.37833976745610087),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021039,Pin Wei,174523,Hpar Pant,ဖါးပန့်,,,96.19399261,24.37833977,GAD,9.3
Point (96.19447326660160513 24.33942031860350141),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021039,Pin Wei,174521,Pin Wei Ywar Thit,ပင်ဝယ်ရွာသစ်,,,96.19447327,24.33942032,GAD,9.3
Point (96.20958709716799717 24.36642074584959872),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021039,Pin Wei,174524,Tone Lon,တုံးလုံ,,,96.2095871,24.36642075,GAD,9.3
Point (96.14940643310549717 24.44861984252930043),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021032,Pone Hon,174494,Ku Kar,ကူးကာ,,,96.14940643,24.44861984,GAD,9.3
Point (96.12445068359380684 24.38838958740230112),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021032,Pone Hon,174497,Oke Shit Kone,အုပ်ရှစ်ကုန်း,,,96.12445068,24.38838959,GAD,9.3
Point (96.16169738769529829 24.43631935119629972),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021032,Pone Hon,174493,Pone Hon,ပုန်းဟုန်,,,96.16169739,24.43631935,GAD,9.3
Point (96.1407470703125 24.43868064880370028),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021032,Pone Hon,174495,Sint Kho,စဉ့်ခိုး,,,96.14074707,24.43868065,GAD,9.3
Point (96.12822723388670454 24.42237091064449928),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021032,Pone Hon,174496,Taung Hpi Lar,တောင်ဖီလာ,,,96.12822723,24.42237091,GAD,9.3
Point (96.08650970458980112 24.21092987060550072),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021003,Se Ywar,174374,Se Ywar,ဆည်ရွာ,,,96.0865097,24.21092987,GAD,9.3
Point (96.17566680908200283 24.4622802734375),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021031,See Maw,174492,Ma Gyi Kone,မကျည်းကုန်း,,,96.17566681,24.46228027,GAD,9.3
Point (96.18955230712890625 24.45219993591310015),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021031,See Maw,174490,Nyaung Pin Thar,ညောင်ပင်သာ,,,96.18955231,24.45219994,GAD,9.3
Point (96.18264007568359375 24.46129989624019885),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021031,See Maw,174489,See Maw,စီးမော်,,,96.18264008,24.4612999,GAD,9.3
Point (96.17948150634769888 24.44371986389160156),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021031,See Maw,174491,Si Pein,စီပိန်း,,,96.17948151,24.44371986,GAD,9.3
Point (96.04680633544920454 24.25514030456540127),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021007,Seik Thar,174394,Kywe Ku,ကျွဲကူး,,,96.04680634,24.2551403,GAD,9.3
Point (96.03072357177730112 24.26037025451660156),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021007,Seik Thar,174396,Man Hpar,မံဖာ,,,96.03072357,24.26037025,GAD,9.3
Point (96.04377746582029829 24.26535987853999998),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021007,Seik Thar,174393,Seik Thar,ဆိပ်သာ,,,96.04377747,24.26535988,GAD,9.3
Point (96.04723358154299717 24.25019073486329901),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021007,Seik Thar,174395,Shwe Hnget,ရွှေငှက်,,,96.04723358,24.25019073,GAD,9.3
Point (96.03289031982420454 24.20280075073240056),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021009,Ta Khun Taing,174404,Nyaung Pin Thar,ညောင်ပင်သာ,,,96.03289032,24.20280075,GAD,9.3
Point (96.04974365234380684 24.19552040100100143),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021009,Ta Khun Taing,174402,Ta Khun Taing,တံခွန်တိုင်,,,96.04974365,24.1955204,GAD,9.3
Point (96.0341796875 24.19956970214839842),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021009,Ta Khun Taing,174405,Thit Hla Taw,သစ်လှတော,,,96.03417969,24.1995697,GAD,9.3
Point (96.04900360107420454 24.1839599609375),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021009,Ta Khun Taing,174403,Ton Si,တုံစီ,,,96.0490036,24.18395996,GAD,9.3
Point (96.03537750244140625 24.28323936462399857),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021026,Tar Paw,174465,Kywe Kaw Lay,ကျွဲကောလေး,,,96.0353775,24.28323936,GAD,9.3
Point (96.03592681884769888 24.30151939392089844),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021026,Tar Paw,174463,Tar Paw,တာပေါ,,,96.03592682,24.30151939,GAD,9.3
Point (96.01728057861329546 24.31384086608889916),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021026,Tar Paw,174464,Tone Pu,တုံးပု,,,96.01728058,24.31384087,GAD,9.3
Point (96.02269744873049717 24.05228042602540128),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021022,Thaung Myin,174447,Kwin Chaung,ကွင်းချောင်း,,,96.02269745,24.05228043,GAD,9.3
Point (96.06358337402339487 24.0760498046875),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021022,Thaung Myin,174448,Kyein Chaung,ကြိမ်ချောင်း,,,96.06358337,24.0760498,GAD,9.3
Point (96.0169677734375 24.04331970214839842),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021022,Thaung Myin,174446,Thaung Myin,သောင်မြင်း,,,96.01696777,24.0433197,GAD,9.3
Point (96.10558319091799717 24.24238967895509944),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021004,Thet Kei Kyin,174376,Pay Pin,ပေပင်,,,96.10558319,24.24238968,GAD,9.3
Point (96.12390899658200283 24.27424049377439985),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021004,Thet Kei Kyin,174375,Thet Kei Kyin,သက္ကယ်ကျင်း,,,96.123909,24.27424049,GAD,9.3
Point (96.02686309814450283 24.31370925903319957),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021027,Thoke Khar,174467,Kyun Taw,ကျွန်းတော,,,96.0268631,24.31370926,GAD,9.3
Point (95.98834991455079546 24.31904029846189985),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021027,Thoke Khar,174468,Thi La,သီလ,,,95.98834991,24.3190403,GAD,9.3
Point (95.99118041992190342 24.32325935363769887),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021027,Thoke Khar,174466,Thoke Khar,သုက္ခာ,,,95.99118042,24.32325935,GAD,9.3
Point (96.15441131591799717 24.47637939453129974),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021037,Thu Yaung,174514,Khoe Kaung,ခိုးကောင်,,,96.15441132,24.47637939,GAD,9.3
Point (96.14803314208980112 24.45175933837889914),MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw,MMR005021037,Thu Yaung,174513,Thu Yaung,သူရောင်း,,,96.14803314,24.45175934,GAD,9.3
Point (94.07475280761720171 22.84992980957029829),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027034,Ah Shey See,175662,Ah Shey See,အရှေ့စီး,,,94.07475281,22.84992981,GAD,9.3
Point (94.08779907226559658 22.84370994567870028),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027034,Ah Shey See,175663,Doe Nwe,ဒိုးနွယ်,,,94.08779907,22.84370995,GAD,9.3
Point (94.01602172851559658 23.08180999755860086),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027028,Htauk Kyant,175640,Htauk Kyant,ထောက်ကြံ့,,,94.01602173,23.08181,GAD,9.3
Point (94.01986694335940342 23.06999969482420099),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027028,Htauk Kyant,175645,Kyar Inn,ကြာအင်း,,,94.01986694,23.06999969,GAD,9.3
Point (94.00856781005859375 23.10873031616209872),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027028,Htauk Kyant,175649,Kyun Chaung,ကျွန်းချောင်း,,,94.00856781,23.10873032,GAD,9.3
Point (94.00141906738279829 23.11624908447269888),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027028,Htauk Kyant,175642,San Thar (East),စံသာ (အရှေ့),,,94.00141907,23.11624908,GAD,9.3
Point (93.99671936035160513 23.11606025695800071),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027028,Htauk Kyant,175643,San Thar (West),စံသာ (အနောက်),,,93.99671936,23.11606026,GAD,9.3
Point (94.01888275146480112 23.09872055053709872),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027028,Htauk Kyant,175641,Thar Yar Kone,သာယာကုန်း,,,94.01888275,23.09872055,GAD,9.3
Point (93.98577117919920454 23.10791969299319959),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027028,Htauk Kyant,175647,Ywar Thit,ရွာသစ်,,,93.98577118,23.10791969,GAD,9.3
Point (94.04129028320309658 23.11235046386720171),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027027,Hto Mar,175636,Hto Mar,ထိုမာ,,,94.04129028,23.11235046,GAD,9.3
Point (93.99514770507809658 23.14306068420410156),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027027,Hto Mar,175637,Na Gar Bwet,နဂါးဗွက်,,,93.99514771,23.14306068,GAD,9.3
Point (94.02892303466799717 23.12545967102050071),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027027,Hto Mar,217317,Thar Yar Wa Di,သာယာဝတီ,,,94.02892303,23.12545967,GAD,9.3
Point (93.99844360351559658 23.13055038452149859),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027027,Hto Mar,175638,Yae Hpyar Chauk,ရေပြာချောက်,,,93.9984436,23.13055038,GAD,9.3
Point (94.11637878417970171 23.25038909912110086),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027024,In Daing Gyi,175630,In Daing Gyi,အင်ဒိုင်းကြီး,,,94.11637878,23.2503891,GAD,9.3
Point (94.11139678955079546 23.27091026306149857),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027024,In Daing Gyi,175631,In Daing Lay,အင်ဒိုင်းလေး,,,94.11139679,23.27091026,GAD,9.3
Point (94.09748840332029829 23.02050018310550072),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027031,Inn Din,175653,Inn Din,အင်းဒင်,,,94.0974884,23.02050018,GAD,9.3
Point (94.09417724609380684 23.02519989013670099),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027031,Inn Din,175654,Inn Din (North),အင်းဒင် (မြောက်),,,94.09417725,23.02519989,GAD,9.3
Point (94.08258056640630684 23.40449905395509944),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027003,Kan Gyi,175545,Kan Gyi,ကံကြီး,,,94.08258057,23.40449905,GAD,9.3
Point (94.09929656982420454 23.37627983093259942),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027003,Kan Gyi,217299,Kan Thar Yar,ကံသာယာ,,,94.09929657,23.37627983,GAD,9.3
Point (94.10053253173829546 23.39536094665529831),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027003,Kan Gyi,217300,Son Thar Myaing,စုံသာြမိုင်,Son Lar Myaing,စုံလာမြိုင်,94.10053253,23.39536095,GAD,9.3
Point (94.08006286621089487 23.15748023986819959),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027002,Kan Pale,175540,Hnaw Nyaung Pin,နှောညောင်ပင်,,,94.08006287,23.15748024,GAD,9.3
Point (94.07399749755859375 23.15958976745610087),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027002,Kan Pale,175539,Kan Pale,ကံပုလဲ,,,94.0739975,23.15958977,GAD,9.3
Point (94.05983734130859375 23.12722969055180045),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027002,Kan Pale,175544,Pauk Khon,ပေါက်ခုံ,,,94.05983734,23.12722969,GAD,9.3
Point (94.06580352783200283 23.12443923950199931),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027002,Kan Pale,175541,Yae Le U,ရေလဲဦး,,,94.06580353,23.12443924,GAD,9.3
Point (94.04041290283200283 22.90780067443850143),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027035,Khon Doe Myo Thar,175665,Bo Kone,ဘိုကုန်း,,,94.0404129,22.90780067,GAD,9.3
Point (94.04949188232420454 22.87965965271000002),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027035,Khon Doe Myo Thar,175664,Khon Doe Myo Thar,ခုံဒိုးမြို့သာ,,,94.04949188,22.87965965,GAD,9.3
Point (94.03605651855470171 22.90681076049800069),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027035,Khon Doe Myo Thar,175666,Than Po,သန်ပို,,,94.03605652,22.90681076,GAD,9.3
Point (94.03933715820309658 22.89679908752439985),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027035,Khon Doe Myo Thar,217319,Yan Gyi Aung,ရန်ကြီးအောင်,,,94.03933716,22.89679909,GAD,9.3
Point (94.1163330078125 23.50842094421389916),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027021,Khon Thar,217311,55 Maing,(၅၅) မိုင်,,,94.11633301,23.50842094,GAD,9.3
Point (94.12225341796880684 23.49217987060550072),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027021,Khon Thar,175623,56 Maing,(၅၆) မိုင်,,,94.12225342,23.49217987,GAD,9.3
Point (94.10269927978519888 23.48648071289060013),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027021,Khon Thar,175622,Khon Thar (East),ခုံသာ (အရှေ့),,,94.10269928,23.48648071,GAD,9.3
Point (94.09371185302730112 23.48376083374019885),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027021,Khon Thar,175621,Khon Thar (West),ခုံသာ (အနောက်),,,94.09371185,23.48376083,GAD,9.3
Point (94.11253356933589487 23.09502029418949931),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027029,Kin Pun Chon,175650,Kin Pun Chon (Kin Mun Chon),ကင်းပွန်းချုံ,,,94.11253357,23.09502029,GAD,9.3
Point (94.11871337890630684 22.79774093627930043),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027041,Koke Ko,175683,Koke Ko,ကုက္ကို,,,94.11871338,22.79774094,GAD,9.3
Point (94.11907196044920454 22.79027938842769885),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027041,Koke Ko,175684,Lel Kyar (Lel Char),လယ်ကြား,,,94.11907196,22.79027939,GAD,9.3
Point (94.12375640869140625 22.83416938781740058),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027041,Koke Ko,175686,Nwar Kyay (Nwar Ywar),နွားကျေး,,,94.12375641,22.83416939,GAD,9.3
Point (94.12016296386720171 22.80938911437990058),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027041,Koke Ko,175685,Shar Taw,ရှားတော,,,94.12016296,22.80938911,GAD,9.3
Point (94.12964630126950283 22.70579910278319957),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027017,Kyauk Pyoke,175605,Kyauk Pyoke,ကျောက်ပြုတ်,,,94.1296463,22.7057991,GAD,9.3
Point (94.12716674804690342 22.71242904663089845),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027017,Kyauk Pyoke,175606,Kyaw Se,ကျော်ဆည်,,,94.12716675,22.71242905,GAD,9.3
Point (94.13143157958980112 22.69285964965819957),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027017,Kyauk Pyoke,175607,Man Tar,မန္တာ,,,94.13143158,22.69285965,GAD,9.3
Point (94.05635833740230112 23.23852920532230115),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027013,Kyaung Taik,175586,Ahr War,အားဝါး,,,94.05635834,23.23852921,GAD,9.3
Point (94.02162933349609375 23.24715042114259944),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027013,Kyaung Taik,175583,Aing Thaw Nar,အိုင်သောနား,,,94.02162933,23.24715042,GAD,9.3
Point (94.03830718994140625 23.24398994445800071),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027013,Kyaung Taik,175582,Kyaung Taik,ကျောင်းတိုက်,,,94.03830719,23.24398994,GAD,9.3
Point (94.01460266113279829 23.23945999145509944),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027013,Kyaung Taik,175585,Nyaung Taw,ညောင်တော,,,94.01460266,23.23945999,GAD,9.3
Point (94.04781341552730112 23.25318908691410158),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027013,Kyaung Taik,175588,Se Taw U,ဆည်တော်ဦး,,,94.04781342,23.25318909,GAD,9.3
Point (94.07591247558589487 23.2458305358887003),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027013,Kyaung Taik,175587,Tha Hpan Aing,သဖန်းအိုင်,,,94.07591248,23.24583054,GAD,9.3
Point (94.02934265136720171 23.23275947570800071),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027013,Kyaung Taik,175584,Thin Baw Pin Kwin (Thin Baw Kyin),သင်္ဘောပင်ကွင်း,,,94.02934265,23.23275948,GAD,9.3
Point (94.03391265869140625 22.86067962646480112),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027039,Kyaw,175672,Kyaw,ကျော်,,,94.03391266,22.86067963,GAD,9.3
Point (94.11032867431640625 23.44525909423829901),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027022,Kyet Hpa Net,217313,Kan Hla,ကံလှ,,,94.11032867,23.44525909,GAD,9.3
Point (94.08672332763670454 23.44539070129389913),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027022,Kyet Hpa Net,175624,Kyet Hpa Net,ကြက်ဖနက်,,,94.08672333,23.4453907,GAD,9.3
Point (94.07344055175779829 23.44375991821290128),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027022,Kyet Hpa Net,217314,Nyein Chan Thar,ငြိမ်းချမ်းသာ,,,94.07344055,23.44375992,GAD,9.3
Point (94.09290313720700283 23.45986938476560013),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027022,Kyet Hpa Net,175626,Oke Kan,ဥက္ကံ,,,94.09290314,23.45986938,GAD,9.3
Point (94.04794311523440342 23.43623924255370028),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027022,Kyet Hpa Net,217312,Shu Khin Thar,ရှုခင်းသာ,,,94.04794312,23.43623924,GAD,9.3
Point (94.08692169189450283 23.43157958984379974),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027022,Kyet Hpa Net,175628,Thar Si,သာစီ,,,94.08692169,23.43157959,GAD,9.3
Point (94.08837127685549717 23.22042083740230112),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027026,Kyi Kone,175635,Hpaung KU,ဖောင်ကူး,,,94.08837128,23.22042084,GAD,9.3
Point (94.13433074951170454 23.22997093200680041),MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale,MMR005027026,Kyi Kone,175634,Kyi Kone,ကျီကုန်း,,,94.13433075,23.22997093,GAD,9.3
